Temps;EA1{2}
0.005323;0.570471148937941
0.005324;0.585431064944714
0.005325;0.58044442627579
0.005326;0.600390980951488
0.005327;0.610364258289337
0.005328;0.620337535627186
0.005329;0.630310812965035
0.00533;0.640284090302885
0.005331;0.650257367640734
0.005332;0.660230644978583
0.005333;0.665217283647507
0.005334;0.675190560985357
0.005335;0.685163838323206
0.005336;0.695137115661055
0.005337;0.705110392998904
0.005338;0.715083670336753
0.005339;0.725056947674602
0.00534;0.730043586343527
0.005341;0.745003502350301
0.005342;0.749990141019225
0.005343;0.759963418357074
0.005344;0.764950057025999
0.005345;0.774923334363848
0.005346;0.784896611701697
0.005347;0.794869889039546
0.005348;0.80982980504632
0.005349;0.814816443715245
0.00535;0.824789721053094
0.005351;0.834762998390943
0.005352;0.844736275728792
0.005353;0.854709553066641
0.005354;0.86468283040449
0.005355;0.874656107742339
0.005356;0.879642746411264
0.005357;0.889616023749113
0.005358;0.899589301086962
0.005359;0.909562578424811
0.00536;0.91953585576266
0.005361;0.92950913310051
0.005362;0.939482410438359
0.005363;0.949455687776208
0.005364;0.959428965114057
0.005365;0.964415603782982
0.005366;0.974388881120831
0.005367;0.98436215845868
0.005368;0.994335435796529
0.005369;0.999322074465454
0.00537;1.0092953518033
0.005371;1.01926862914115
0.005372;1.02425526781008
0.005373;1.03921518381685
0.005374;1.0491884611547
0.005375;1.05417509982362
0.005376;1.06414837716147
0.005377;1.07412165449932
0.005378;1.07910829316825
0.005379;1.0890815705061
0.00538;1.09905484784394
0.005381;1.10902812518179
0.005382;1.11900140251964
0.005383;1.12897467985749
0.005384;1.13894795719534
0.005385;1.14393459586427
0.005386;1.15390787320212
0.005387;1.16388115053996
0.005388;1.16886778920889
0.005389;1.17884106654674
0.00539;1.18382770521566
0.005391;1.19878762122244
0.005392;1.20377425989136
0.005393;1.21374753722921
0.005394;1.22372081456706
0.005395;1.23369409190491
0.005396;1.24366736924276
0.005397;1.25364064658061
0.005398;1.25862728524953
0.005399;1.26361392391846
0.0054;1.2735872012563
0.005401;1.28356047859415
0.005402;1.293533755932
0.005403;1.29852039460093
0.005404;1.3134803106077
0.005405;1.32345358794555
0.005406;1.32345358794555
0.005407;1.3334268652834
0.005408;1.34340014262125
0.005409;1.3533734199591
0.00541;1.35836005862802
0.005411;1.36334669729695
0.005412;1.37830661330372
0.005413;1.38329325197265
0.005414;1.38827989064157
0.005415;1.40323980664834
0.005416;1.40822644531727
0.005417;1.41321308398619
0.005418;1.42318636132404
0.005419;1.43315963866189
0.00542;1.44313291599974
0.005421;1.45310619333759
0.005422;1.45809283200651
0.005423;1.46806610934436
0.005424;1.47305274801329
0.005425;1.47803938668221
0.005426;1.49299930268899
0.005427;1.49798594135791
0.005428;1.50297258002684
0.005429;1.51294585736468
0.00543;1.52291913470253
0.005431;1.53289241204038
0.005432;1.54286568937823
0.005433;1.54286568937823
0.005434;1.55283896671608
0.005435;1.56281224405393
0.005436;1.57278552139178
0.005437;1.5777721600607
0.005438;1.58774543739855
0.005439;1.59273207606748
0.00544;1.60270535340533
0.005441;1.61267863074318
0.005442;1.62265190808102
0.005443;1.62763854674995
0.005444;1.63262518541887
0.005445;1.64259846275672
0.005446;1.64758510142565
0.005447;1.6575583787635
0.005448;1.66753165610135
0.005449;1.66753165610135
0.00545;1.67251829477027
0.005451;1.68747821077704
0.005452;1.69745148811489
0.005453;1.70243812678382
0.005454;1.70742476545274
0.005455;1.71739804279059
0.005456;1.72737132012844
0.005457;1.73235795879737
0.005458;1.74233123613521
0.005459;1.74233123613521
0.00546;1.75230451347306
0.005461;1.76227779081091
0.005462;1.76726442947984
0.005463;1.77723770681769
0.005464;1.78222434548661
0.005465;1.78721098415554
0.005466;1.79718426149338
0.005467;1.80715753883123
0.005468;1.81214417750016
0.005469;1.81713081616908
0.00547;1.82211745483801
0.005471;1.83707737084478
0.005472;1.84206400951371
0.005473;1.84705064818263
0.005474;1.85203728685156
0.005475;1.8620105641894
0.005476;1.86699720285833
0.005477;1.87697048019618
0.005478;1.8819571188651
0.005479;1.88694375753403
0.00548;1.89691703487188
0.005481;1.9019036735408
0.005482;1.91187695087865
0.005483;1.91686358954757
0.005484;1.9218502282165
0.005485;1.92683686688542
0.005486;1.9417967828922
0.005487;1.9417967828922
0.005488;1.94678342156112
0.005489;1.95675669889897
0.00549;1.96672997623682
0.005491;1.97171661490574
0.005492;1.97670325357467
0.005493;1.98168989224359
0.005494;1.98667653091252
0.005495;1.99664980825037
0.005496;2.00163644691929
0.005497;2.00662308558822
0.005498;2.01659636292607
0.005499;2.02158300159499
0.0055;2.03654291760176
0.005501;2.03654291760176
0.005502;2.03654291760176
0.005503;2.04651619493961
0.005504;2.05150283360854
0.005505;2.05648947227746
0.005506;2.06646274961531
0.005507;2.07643602695316
0.005508;2.08142266562209
0.005509;2.08640930429101
0.00551;2.09139594295993
0.005511;2.09638258162886
0.005512;2.10635585896671
0.005513;2.11134249763563
0.005514;2.11632913630456
0.005515;2.12131577497348
0.005516;2.12630241364241
0.005517;2.13128905231133
0.005518;2.14126232964918
0.005519;2.1462489683181
0.00552;2.15123560698703
0.005521;2.15622224565595
0.005522;2.1661955229938
0.005523;2.17118216166273
0.005524;2.17616880033165
0.005525;2.18115543900058
0.005526;2.1861420776695
0.005527;2.19112871633843
0.005528;2.19611535500735
0.005529;2.2060886323452
0.00553;2.21107527101412
0.005531;2.21606190968305
0.005532;2.2260351870209
0.005533;2.2260351870209
0.005534;2.23102182568982
0.005535;2.23600846435875
0.005536;2.24099510302767
0.005537;2.2459817416966
0.005538;2.25595501903445
0.005539;2.26094165770337
0.00554;2.26592829637229
0.005541;2.27091493504122
0.005542;2.27091493504122
0.005543;2.28587485104799
0.005544;2.29086148971692
0.005545;2.29584812838584
0.005546;2.30083476705477
0.005547;2.30083476705477
0.005548;2.30582140572369
0.005549;2.30582140572369
0.00555;2.31579468306154
0.005551;2.32078132173046
0.005552;2.32576796039939
0.005553;2.33075459906831
0.005554;2.33574123773724
0.005555;2.34072787640616
0.005556;2.34571451507509
0.005557;2.35070115374401
0.005558;2.35568779241294
0.005559;2.36067443108186
0.00556;2.36566106975079
0.005561;2.37064770841971
0.005562;2.37563434708863
0.005563;2.38062098575756
0.005564;2.38560762442648
0.005565;2.38560762442648
0.005566;2.39558090176433
0.005567;2.40056754043326
0.005568;2.40555417910218
0.005569;2.41054081777111
0.00557;2.41054081777111
0.005571;2.42051409510896
0.005572;2.42051409510896
0.005573;2.42550073377788
0.005574;2.43048737244681
0.005575;2.44046064978465
0.005576;2.44544728845358
0.005577;2.44544728845358
0.005578;2.4504339271225
0.005579;2.45542056579143
0.00558;2.45542056579143
0.005581;2.46040720446035
0.005582;2.46539384312928
0.005583;2.4703804817982
0.005584;2.4703804817982
0.005585;2.47536712046713
0.005586;2.48534039780498
0.005587;2.48534039780498
0.005588;2.4903270364739
0.005589;2.49531367514282
0.00559;2.50030031381175
0.005591;2.50528695248067
0.005592;2.50528695248067
0.005593;2.5102735911496
0.005594;2.51526022981852
0.005595;2.52024686848745
0.005596;2.52024686848745
0.005597;2.52024686848745
0.005598;2.5302201458253
0.005599;2.53520678449422
0.0056;2.53520678449422
0.005601;2.54019342316315
0.005602;2.54518006183207
0.005603;2.55016670050099
0.005604;2.55016670050099
0.005605;2.56013997783884
0.005606;2.56013997783884
0.005607;2.56512661650777
0.005608;2.57011325517669
0.005609;2.57011325517669
0.00561;2.57011325517669
0.005611;2.57509989384562
0.005612;2.58008653251454
0.005613;2.58507317118347
0.005614;2.58507317118347
0.005615;2.59005980985239
0.005616;2.59005980985239
0.005617;2.59504644852132
0.005618;2.59504644852132
0.005619;2.60003308719024
0.00562;2.60501972585917
0.005621;2.61000636452809
0.005622;2.61499300319701
0.005623;2.61499300319701
0.005624;2.61499300319701
0.005625;2.61499300319701
0.005626;2.61997964186594
0.005627;2.62496628053486
0.005628;2.62496628053486
0.005629;2.62496628053486
0.00563;2.62995291920379
0.005631;2.63493955787271
0.005632;2.63992619654164
0.005633;2.63992619654164
0.005634;2.63992619654164
0.005635;2.64989947387949
0.005636;2.64989947387949
0.005637;2.64989947387949
0.005638;2.65488611254841
0.005639;2.65488611254841
0.00564;2.65987275121734
0.005641;2.65987275121734
0.005642;2.65987275121734
0.005643;2.66485938988626
0.005644;2.66485938988626
0.005645;2.66984602855518
0.005646;2.66984602855518
0.005647;2.67483266722411
0.005648;2.67981930589303
0.005649;2.67981930589303
0.00565;2.67483266722411
0.005651;2.68480594456196
0.005652;2.68480594456196
0.005653;2.68480594456196
0.005654;2.68979258323088
0.005655;2.68979258323088
0.005656;2.69477922189981
0.005657;2.69976586056873
0.005658;2.69976586056873
0.005659;2.69976586056873
0.00566;2.70475249923766
0.005661;2.70475249923766
0.005662;2.70475249923766
0.005663;2.70475249923766
0.005664;2.70973913790658
0.005665;2.70973913790658
0.005666;2.71472577657551
0.005667;2.71472577657551
0.005668;2.71472577657551
0.005669;2.71971241524443
0.00567;2.71971241524443
0.005671;2.71971241524443
0.005672;2.71971241524443
0.005673;2.72469905391335
0.005674;2.71971241524443
0.005675;2.72469905391335
0.005676;2.72968569258228
0.005677;2.72469905391335
0.005678;2.72968569258228
0.005679;2.7346723312512
0.00568;2.7346723312512
0.005681;2.7346723312512
0.005682;2.73965896992013
0.005683;2.7346723312512
0.005684;2.73965896992013
0.005685;2.7346723312512
0.005686;2.7346723312512
0.005687;2.73965896992013
0.005688;2.73965896992013
0.005689;2.73965896992013
0.00569;2.74464560858905
0.005691;2.74464560858905
0.005692;2.74963224725798
0.005693;2.74464560858905
0.005694;2.74464560858905
0.005695;2.74464560858905
0.005696;2.74963224725798
0.005697;2.74963224725798
0.005698;2.74963224725798
0.005699;2.74963224725798
0.0057;2.74963224725798
0.005701;2.7546188859269
0.005702;2.7546188859269
0.005703;2.7546188859269
0.005704;2.7546188859269
0.005705;2.7546188859269
0.005706;2.7546188859269
0.005707;2.7546188859269
0.005708;2.7546188859269
0.005709;2.7546188859269
0.00571;2.7546188859269
0.005711;2.75960552459583
0.005712;2.75960552459583
0.005713;2.75960552459583
0.005714;2.75960552459583
0.005715;2.75960552459583
0.005716;2.7546188859269
0.005717;2.7546188859269
0.005718;2.7546188859269
0.005719;2.7546188859269
0.00572;2.7546188859269
0.005721;2.75960552459583
0.005722;2.75960552459583
0.005723;2.7546188859269
0.005724;2.7546188859269
0.005725;2.7546188859269
0.005726;2.7546188859269
0.005727;2.75960552459583
0.005728;2.7546188859269
0.005729;2.7546188859269
0.00573;2.7546188859269
0.005731;2.7546188859269
0.005732;2.7546188859269
0.005733;2.7546188859269
0.005734;2.74963224725798
0.005735;2.74963224725798
0.005736;2.7546188859269
0.005737;2.74963224725798
0.005738;2.7546188859269
0.005739;2.74963224725798
0.00574;2.74963224725798
0.005741;2.74963224725798
0.005742;2.7546188859269
0.005743;2.74963224725798
0.005744;2.74963224725798
0.005745;2.74464560858905
0.005746;2.74464560858905
0.005747;2.74963224725798
0.005748;2.74464560858905
0.005749;2.74464560858905
0.00575;2.73965896992013
0.005751;2.74464560858905
0.005752;2.73965896992013
0.005753;2.73965896992013
0.005754;2.7346723312512
0.005755;2.73965896992013
0.005756;2.73965896992013
0.005757;2.7346723312512
0.005758;2.7346723312512
0.005759;2.7346723312512
0.00576;2.7346723312512
0.005761;2.72968569258228
0.005762;2.72968569258228
0.005763;2.72968569258228
0.005764;2.72469905391335
0.005765;2.72469905391335
0.005766;2.71971241524443
0.005767;2.71971241524443
0.005768;2.71971241524443
0.005769;2.71971241524443
0.00577;2.71472577657551
0.005771;2.71971241524443
0.005772;2.71472577657551
0.005773;2.71472577657551
0.005774;2.70973913790658
0.005775;2.70973913790658
0.005776;2.70973913790658
0.005777;2.70475249923766
0.005778;2.70475249923766
0.005779;2.70475249923766
0.00578;2.69976586056873
0.005781;2.69976586056873
0.005782;2.69976586056873
0.005783;2.69477922189981
0.005784;2.69477922189981
0.005785;2.68979258323088
0.005786;2.68480594456196
0.005787;2.68979258323088
0.005788;2.68979258323088
0.005789;2.68480594456196
0.00579;2.67981930589303
0.005791;2.67981930589303
0.005792;2.67981930589303
0.005793;2.67483266722411
0.005794;2.67483266722411
0.005795;2.66984602855518
0.005796;2.66485938988626
0.005797;2.66485938988626
0.005798;2.66485938988626
0.005799;2.65987275121734
0.0058;2.65488611254841
0.005801;2.65987275121734
0.005802;2.65488611254841
0.005803;2.65987275121734
0.005804;2.64989947387949
0.005805;2.64491283521056
0.005806;2.64491283521056
0.005807;2.63992619654164
0.005808;2.63992619654164
0.005809;2.63493955787271
0.00581;2.62995291920379
0.005811;2.62995291920379
0.005812;2.62496628053486
0.005813;2.62995291920379
0.005814;2.61997964186594
0.005815;2.61997964186594
0.005816;2.61997964186594
0.005817;2.61499300319701
0.005818;2.61499300319701
0.005819;2.61000636452809
0.00582;2.61000636452809
0.005821;2.60003308719024
0.005822;2.60003308719024
0.005823;2.59504644852132
0.005824;2.60003308719024
0.005825;2.59005980985239
0.005826;2.59005980985239
0.005827;2.58507317118347
0.005828;2.58008653251454
0.005829;2.57509989384562
0.00583;2.57509989384562
0.005831;2.57011325517669
0.005832;2.57011325517669
0.005833;2.56013997783884
0.005834;2.56512661650777
0.005835;2.56013997783884
0.005836;2.55515333916992
0.005837;2.55016670050099
0.005838;2.55016670050099
0.005839;2.54518006183207
0.00584;2.54019342316315
0.005841;2.53520678449422
0.005842;2.5302201458253
0.005843;2.52523350715637
0.005844;2.52523350715637
0.005845;2.52024686848745
0.005846;2.52024686848745
0.005847;2.51526022981852
0.005848;2.5102735911496
0.005849;2.5102735911496
0.00585;2.50528695248067
0.005851;2.50030031381175
0.005852;2.49531367514282
0.005853;2.4903270364739
0.005854;2.48534039780498
0.005855;2.48534039780498
0.005856;2.48035375913605
0.005857;2.4703804817982
0.005858;2.4703804817982
0.005859;2.4703804817982
0.00586;2.46539384312928
0.005861;2.46040720446035
0.005862;2.45542056579143
0.005863;2.4504339271225
0.005864;2.44544728845358
0.005865;2.4504339271225
0.005866;2.44046064978465
0.005867;2.43547401111573
0.005868;2.43048737244681
0.005869;2.42550073377788
0.00587;2.42051409510896
0.005871;2.42051409510896
0.005872;2.41552745644003
0.005873;2.41054081777111
0.005874;2.40056754043326
0.005875;2.40056754043326
0.005876;2.39558090176433
0.005877;2.39059426309541
0.005878;2.38560762442648
0.005879;2.38062098575756
0.00588;2.37563434708863
0.005881;2.37563434708863
0.005882;2.37064770841971
0.005883;2.36067443108186
0.005884;2.35568779241294
0.005885;2.35070115374401
0.005886;2.34571451507509
0.005887;2.34072787640616
0.005888;2.33574123773724
0.005889;2.33075459906831
0.00589;2.33075459906831
0.005891;2.32078132173046
0.005892;2.32078132173046
0.005893;2.31579468306154
0.005894;2.31080804439262
0.005895;2.31080804439262
0.005896;2.30083476705477
0.005897;2.30083476705477
0.005898;2.29086148971692
0.005899;2.28587485104799
0.0059;2.28088821237907
0.005901;2.27091493504122
0.005902;2.27091493504122
0.005903;2.26592829637229
0.005904;2.26094165770337
0.005905;2.25595501903445
0.005906;2.25096838036552
0.005907;2.24099510302767
0.005908;2.24099510302767
0.005909;2.23102182568982
0.00591;2.23102182568982
0.005911;2.22104854835197
0.005912;2.22104854835197
0.005913;2.21606190968305
0.005914;2.2060886323452
0.005915;2.20110199367627
0.005916;2.20110199367627
0.005917;2.19112871633843
0.005918;2.1861420776695
0.005919;2.18115543900058
0.00592;2.17616880033165
0.005921;2.17118216166273
0.005922;2.16120888432488
0.005923;2.15622224565595
0.005924;2.15123560698703
0.005925;2.1462489683181
0.005926;2.14126232964918
0.005927;2.13627569098026
0.005928;2.13128905231133
0.005929;2.12630241364241
0.00593;2.11632913630456
0.005931;2.11632913630456
0.005932;2.10635585896671
0.005933;2.10136922029778
0.005934;2.09139594295993
0.005935;2.09139594295993
0.005936;2.08142266562209
0.005937;2.08142266562209
0.005938;2.07144938828424
0.005939;2.06646274961531
0.00594;2.06147611094639
0.005941;2.05648947227746
0.005942;2.04651619493961
0.005943;2.04152955627069
0.005944;2.03654291760176
0.005945;2.03155627893284
0.005946;2.02158300159499
0.005947;2.01659636292607
0.005948;2.01160972425714
0.005949;2.00163644691929
0.00595;2.00163644691929
0.005951;1.99664980825037
0.005952;1.98667653091252
0.005953;1.98168989224359
0.005954;1.97670325357467
0.005955;1.97171661490574
0.005956;1.96672997623682
0.005957;1.9617433375679
0.005958;1.95177006023005
0.005959;1.9417967828922
0.00596;1.9417967828922
0.005961;1.93182350555435
0.005962;1.92683686688542
0.005963;1.91686358954757
0.005964;1.91187695087865
0.005965;1.90689031220973
0.005966;1.9019036735408
0.005967;1.89193039620295
0.005968;1.88694375753403
0.005969;1.8819571188651
0.00597;1.87198384152725
0.005971;1.87198384152725
0.005972;1.8620105641894
0.005973;1.85702392552048
0.005974;1.85203728685156
0.005975;1.84206400951371
0.005976;1.83707737084478
0.005977;1.83209073217586
0.005978;1.82211745483801
0.005979;1.81214417750016
0.00598;1.80715753883123
0.005981;1.80715753883123
0.005982;1.79718426149338
0.005983;1.78721098415554
0.005984;1.78222434548661
0.005985;1.77723770681769
0.005986;1.76726442947984
0.005987;1.76227779081091
0.005988;1.75729115214199
0.005989;1.74731787480414
0.00599;1.74233123613521
0.005991;1.73235795879737
0.005992;1.72737132012844
0.005993;1.71739804279059
0.005994;1.71241140412167
0.005995;1.70742476545274
0.005996;1.70243812678382
0.005997;1.69246484944597
0.005998;1.68747821077704
0.005999;1.6775049334392
0.006;1.66753165610135
0.006001;1.66753165610135
0.006002;1.66753165610135
0.006003;1.65257174009457
0.006004;1.64758510142565
0.006005;1.6376118240878
0.006006;1.63262518541887
0.006007;1.62763854674995
0.006008;1.6176652694121
0.006009;1.60769199207425
0.00601;1.60270535340533
0.006011;1.59273207606748
0.006012;1.58774543739855
0.006013;1.58275879872963
0.006014;1.5777721600607
0.006015;1.56779888272285
0.006016;1.55782560538501
0.006017;1.55283896671608
0.006018;1.55283896671608
0.006019;1.53787905070931
0.00602;1.53289241204038
0.006021;1.52291913470253
0.006022;1.51793249603361
0.006023;1.51294585736468
0.006024;1.50297258002684
0.006025;1.49299930268899
0.006026;1.48801266402006
0.006027;1.47803938668221
0.006028;1.47305274801329
0.006029;1.46806610934436
0.00603;1.45809283200651
0.006031;1.45310619333759
0.006032;1.44313291599974
0.006033;1.43814627733082
0.006034;1.42817299999297
0.006035;1.41819972265512
0.006036;1.41321308398619
0.006037;1.40822644531727
0.006038;1.40323980664834
0.006039;1.39326652931049
0.00604;1.38329325197265
0.006041;1.37830661330372
0.006042;1.36833333596587
0.006043;1.36334669729695
0.006044;1.3533734199591
0.006045;1.34838678129017
0.006046;1.33841350395232
0.006047;1.3334268652834
0.006048;1.32345358794555
0.006049;1.31846694927663
0.00605;1.3134803106077
0.006051;1.30350703326985
0.006052;1.29852039460093
0.006053;1.27857383992523
0.006054;1.28356047859415
0.006055;1.2735872012563
0.006056;1.26860056258738
0.006057;1.25862728524953
0.006058;1.24865400791168
0.006059;1.23868073057383
0.00606;1.23369409190491
0.006061;1.22372081456706
0.006062;1.21873417589813
0.006063;1.20876089856029
0.006064;1.19878762122244
0.006065;1.19878762122244
0.006066;1.18382770521566
0.006067;1.18382770521566
0.006068;1.17385442787781
0.006069;1.16388115053996
0.00607;1.15889451187104
0.006071;1.14892123453319
0.006072;1.14393459586427
0.006073;1.13396131852642
0.006074;1.12897467985749
0.006075;1.11900140251964
0.006076;1.10902812518179
0.006077;1.09905484784394
0.006078;1.09406820917502
0.006079;1.0890815705061
0.00608;1.07412165449932
0.006081;1.0691350158304
0.006082;1.06414837716147
0.006083;1.0491884611547
0.006084;1.04420182248577
0.006085;1.03921518381685
0.006086;1.03422854514793
0.006087;1.02425526781008
0.006088;1.01428199047223
0.006089;1.0092953518033
0.00609;0.999322074465454
0.006091;0.994335435796529
0.006092;0.98436215845868
0.006093;0.974388881120831
0.006094;0.964415603782982
0.006095;0.959428965114057
0.006096;0.949455687776208
0.006097;0.944469049107283
0.006098;0.939482410438359
0.006099;0.92950913310051
0.0061;0.91953585576266
0.006101;0.914549217093736
0.006102;0.904575939755887
0.006103;0.894602662418038
0.006104;0.884629385080189
0.006105;0.879642746411264
0.006106;0.869669469073415
0.006107;0.859696191735566
0.006108;0.854709553066641
0.006109;0.849722914397716
0.00611;0.839749637059867
0.006111;0.829776359722018
0.006112;0.819803082384169
0.006113;0.814816443715245
0.006114;0.804843166377395
0.006115;0.789883250370622
0.006116;0.789883250370622
0.006117;0.779909973032772
0.006118;0.774923334363848
0.006119;0.764950057025999
0.00612;0.759963418357074
0.006121;0.749990141019225
0.006122;0.740016863681376
0.006123;0.735030225012451
0.006124;0.725056947674602
0.006125;0.715083670336753
0.006126;0.705110392998904
0.006127;0.700123754329979
0.006128;0.695137115661055
0.006129;0.69015047699213
0.00613;0.680177199654281
0.006131;0.675190560985357
0.006132;0.665217283647507
0.006133;0.655244006309658
0.006134;0.645270728971809
0.006135;0.640284090302885
0.006136;0.630310812965035
0.006137;0.620337535627186
0.006138;0.610364258289337
0.006139;0.605377619620413
0.00614;0.595404342282563
0.006141;0.590417703613639
0.006142;0.585431064944714
0.006143;0.570471148937941
0.006144;0.565484510269016
0.006145;0.555511232931167
0.006146;0.550524594262242
0.006147;0.540551316924393
0.006148;0.530578039586544
0.006149;0.520604762248695
0.00615;0.51561812357977
0.006151;0.505644846241921
0.006152;0.500658207572997
0.006153;0.490684930235147
0.006154;0.480711652897298
0.006155;0.470738375559449
0.006156;0.465751736890525
0.006157;0.455778459552675
0.006158;0.450791820883751
0.006159;0.440818543545902
0.00616;0.430845266208053
0.006161;0.420871988870204
0.006162;0.420871988870204
0.006163;0.400925434194505
0.006164;0.395938795525581
0.006165;0.390952156856656
0.006166;0.385965518187732
0.006167;0.375992240849882
0.006168;0.371005602180958
0.006169;0.361032324843109
0.00617;0.35105904750526
0.006171;0.34108577016741
0.006172;0.336099131498486
0.006173;0.326125854160637
0.006174;0.321139215491712
0.006175;0.311165938153863
0.006176;0.301192660816014
0.006177;0.301192660816014
0.006178;0.291219383478165
0.006179;0.281246106140316
0.00618;0.271272828802466
0.006181;0.261299551464617
0.006182;0.251326274126768
0.006183;0.246339635457844
0.006184;0.236366358119994
0.006185;0.226393080782145
0.006186;0.221406442113221
0.006187;0.211433164775372
0.006188;0.201459887437522
0.006189;0.196473248768598
0.00619;0.186499971430749
0.006191;0.181513332761824
0.006192;0.171540055423975
0.006193;0.16655341675505
0.006194;0.156580139417201
0.006195;0.146606862079352
0.006196;0.136633584741503
0.006197;0.126660307403654
0.006198;0.121673668734729
0.006199;0.11170039139688
0.0062;0.106713752727956
0.006201;0.0967404753901064
0.006202;0.0967404753901064
0.006203;0.0817805593833327
0.006204;0.0767939207144082
0.006205;0.0618340047076344
0.006206;0.0568473660387099
0.006207;0.0468740887008607
0.006208;0.0418874500319362
0.006209;0.031914172694087
0.00621;0.0269275340251625
0.006211;0.0169542566873133
0.006212;0.00698097934946418
0.006213;-0.00299229798838496
0.006214;-0.0129655753262341
0.006215;-0.0179522139951587
0.006216;-0.0279254913330078
0.006217;-0.0329121300019324
0.006218;-0.0428854073397815
0.006219;-0.0478720460087061
0.00622;-0.0578453233465552
0.006221;-0.0678186006844044
0.006222;-0.0728052393533289
0.006223;-0.0777918780222535
0.006224;-0.0827785166911781
0.006225;-0.102725071366876
0.006226;-0.102725071366876
0.006227;-0.11768498737365
0.006228;-0.11768498737365
0.006229;-0.127658264711499
0.00623;-0.137631542049348
0.006231;-0.147604819387198
0.006232;-0.152591458056122
0.006233;-0.162564735393971
0.006234;-0.167551374062896
0.006235;-0.177524651400745
0.006236;-0.187497928738594
0.006237;-0.197471206076443
0.006238;-0.202457844745368
0.006239;-0.207444483414292
0.00624;-0.222404399421066
0.006241;-0.227391038089991
0.006242;-0.23736431542784
0.006243;-0.242350954096764
0.006244;-0.247337592765689
0.006245;-0.252324231434613
0.006246;-0.267284147441387
0.006247;-0.272270786110312
0.006248;-0.282244063448161
0.006249;-0.29221734078601
0.00625;-0.297203979454935
0.006251;-0.307177256792784
0.006252;-0.312163895461708
0.006253;-0.317150534130633
0.006254;-0.322137172799557
0.006255;-0.337097088806331
0.006256;-0.342083727475256
0.006257;-0.34707036614418
0.006258;-0.362030282150954
0.006259;-0.367016920819879
0.00626;-0.376990198157728
0.006261;-0.381976836826652
0.006262;-0.391950114164501
0.006263;-0.396936752833426
0.006264;-0.406910030171275
0.006265;-0.4118966688402
0.006266;-0.421869946178049
0.006267;-0.426856584846973
0.006268;-0.431843223515898
0.006269;-0.441816500853747
0.00627;-0.451789778191596
0.006271;-0.461763055529445
0.006272;-0.471736332867295
0.006273;-0.476722971536219
0.006274;-0.486696248874068
0.006275;-0.496669526211917
0.006276;-0.501656164880842
0.006277;-0.506642803549767
0.006278;-0.511629442218691
0.006279;-0.52160271955654
0.00628;-0.526589358225465
0.006281;-0.536562635563314
0.006282;-0.546535912901163
0.006283;-0.551522551570088
0.006284;-0.561495828907937
0.006285;-0.566482467576861
0.006286;-0.576455744914711
0.006287;-0.581442383583635
0.006288;-0.58642902225256
0.006289;-0.596402299590409
0.00629;-0.606375576928258
0.006291;-0.611362215597182
0.006292;-0.621335492935032
0.006293;-0.626322131603956
0.006294;-0.636295408941805
0.006295;-0.64128204761073
0.006296;-0.651255324948579
0.006297;-0.656241963617504
0.006298;-0.666215240955353
0.006299;-0.666215240955353
0.0063;-0.686161795631051
0.006301;-0.686161795631051
0.006302;-0.691148434299976
0.006303;-0.701121711637825
0.006304;-0.711094988975674
0.006305;-0.721068266313523
0.006306;-0.726054904982448
0.006307;-0.731041543651372
0.006308;-0.736028182320297
0.006309;-0.746001459658146
0.00631;-0.75098809832707
0.006311;-0.76096137566492
0.006312;-0.765948014333844
0.006313;-0.775921291671693
0.006314;-0.780907930340618
0.006315;-0.780907930340618
0.006316;-0.800854485016316
0.006317;-0.805841123685241
0.006318;-0.810827762354165
0.006319;-0.81581440102309
0.00632;-0.825787678360939
0.006321;-0.835760955698788
0.006322;-0.840747594367713
0.006323;-0.850720871705562
0.006324;-0.855707510374486
0.006325;-0.865680787712336
0.006326;-0.87066742638126
0.006327;-0.875654065050185
0.006328;-0.885627342388034
0.006329;-0.885627342388034
0.00633;-0.890613981056958
0.006331;-0.905573897063732
0.006332;-0.910560535732657
0.006333;-0.915547174401581
0.006334;-0.920533813070506
0.006335;-0.930507090408355
0.006336;-0.940480367746204
0.006337;-0.945467006415129
0.006338;-0.955440283752978
0.006339;-0.960426922421902
0.00634;-0.965413561090827
0.006341;-0.975386838428676
0.006342;-0.980373477097601
0.006343;-0.99034675443545
0.006344;-0.99034675443545
0.006345;-0.995333393104374
0.006346;-1.00530667044222
0.006347;-1.01527994778007
0.006348;-1.020266586449
0.006349;-1.03023986378685
0.00635;-1.03522650245577
0.006351;-1.04519977979362
0.006352;-1.05018641846254
0.006353;-1.06015969580039
0.006354;-1.06514633446932
0.006355;-1.07013297313824
0.006356;-1.07511961180717
0.006357;-1.08010625047609
0.006358;-1.08509288914502
0.006359;-1.09506616648287
0.00636;-1.10005280515179
0.006361;-1.11002608248964
0.006362;-1.11501272115856
0.006363;-1.11999935982749
0.006364;-1.12997263716534
0.006365;-1.13495927583426
0.006366;-1.13994591450319
0.006367;-1.14991919184104
0.006368;-1.15490583050996
0.006369;-1.15989246917889
0.00637;-1.16986574651673
0.006371;-1.17485238518566
0.006372;-1.17983902385458
0.006373;-1.18482566252351
0.006374;-1.18981230119243
0.006375;-1.19479893986136
0.006376;-1.20477221719921
0.006377;-1.21474549453706
0.006378;-1.21973213320598
0.006379;-1.2247187718749
0.00638;-1.22970541054383
0.006381;-1.23469204921275
0.006382;-1.24965196521953
0.006383;-1.24965196521953
